"Centro Nacional de Control de Energia"
"Precios de Energia en Nodos Distribuidos del MDA"
"Sistema Interconectado Nacional"
"Reporte Mensual"
"Mes de junio de 2022"
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 03/jul/2022 08:00:01 hrs"
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Fecha"," Hora"," Zona de Carga"," Precio Zonal ($/MWh)"," Componente energia ($/MWh)"," Componente perdidas ($/MWh)"," Componente Congestion ($/MWh)"
"2022-06-01","22","CENTRO SUR","1702.28","1645.67","56.61","0","0","1"
"2022-06-01","23","CENTRO SUR","1629.67","1578.18","51.49","0","0","1"
"2022-06-01","24","CENTRO SUR","1525.46","1479.51","45.95","0","0","1"
"2022-06-01","1","CHETUMAL","1521.68","1418.92","101.5","1.25","0","1"
"2022-06-01","2","CHETUMAL","1453.58","1388.66","64.93","0","0","1"
"2022-06-01","3","CHETUMAL","1430.1","1393.99","36.11","0","0","1"
"2022-06-01","4","CHETUMAL","1369.47","1339.11","30.36","0","0","1"
"2022-06-01","5","CHETUMAL","1453.12","1382.35","70.77","0","0","1"
"2022-06-01","6","CHETUMAL","1468.46","1394.3","74.11","0.06","0","1"
"2022-06-01","7","CHETUMAL","1526.35","1476.37","49.96","0.02","0","1"
"2022-06-01","8","CHETUMAL","1710.2","1560.34","149.23","0.63","0","1"
"2022-06-01","9","CHETUMAL","1080.73","1706.12","231.41","-856.81","0","1"
"2022-06-01","10","CHETUMAL","1146.69","1483.97","210.6","-547.88","0","1"
"2022-06-01","11","CHETUMAL","1161.12","1513.72","220.61","-573.21","0","1"
"2022-06-01","12","CHETUMAL","1167.8","1672.24","197.98","-702.42","0","1"
"2022-06-01","13","CHETUMAL","1190.92","1759.58","228.08","-796.74","0","1"
"2022-06-01","14","CHETUMAL","1196.52","1679.54","197.34","-680.36","0","1"
"2022-06-01","15","CHETUMAL","1213.15","1598.13","229.5","-614.48","0","1"
"2022-06-01","16","CHETUMAL","83.6","1557.35","275.59","-1749.33","0","1"
"2022-06-01","17","CHETUMAL","1222.93","1603.7","252.84","-633.6","0","1"
"2022-06-01","18","CHETUMAL","1215.29","1552.21","270.18","-607.09","0","1"
"2022-06-01","19","CHETUMAL","1190.73","1554.96","271.16","-635.38","0","1"
"2022-06-01","20","CHETUMAL","1543.31","1431.87","111.16","0.28","0","1"
"2022-06-01","21","CHETUMAL","1617.53","1516.15","100.54","0.84","0","1"
"2022-06-01","22","CHETUMAL","1770.97","1645.67","125.3","0","0","1"
"2022-06-01","23","CHETUMAL","1700.49","1578.18","122.31","0","0","1"
"2022-06-01","24","CHETUMAL","1613.88","1479.51","134.37","0","0","1"
"2022-06-01","1","CHIHUAHUA","1534.6","1418.92","61.67","54.01","0","1"
"2022-06-01","2","CHIHUAHUA","1442.11","1388.66","53.45","0","0","1"
"2022-06-01","3","CHIHUAHUA","1455.11","1393.99","61.12","0","0","1"
"2022-06-01","4","CHIHUAHUA","1381.23","1339.11","42.12","0","0","1"
