Fecha, Hora, Zona de Carga, Precio Zonal ($/MWh), Componente energia ($/MWh), Componente perdidas ($/MWh), Componente Congestion ($/MWh),,
01/04/2025,14,CHILPANCINGO,930.51,278.68,43.19,608.63,0,1
01/04/2025,15,CHILPANCINGO,1058.49,319.56,49.92,689.02,0,1
01/04/2025,16,CHILPANCINGO,1058.09,341.22,53.51,663.35,0,1
01/04/2025,17,CHILPANCINGO,1045.47,536.09,84.05,425.34,0,1
01/04/2025,18,CHILPANCINGO,1005.95,628.88,97.8,279.27,0,1
01/04/2025,19,CHILPANCINGO,1470.5,897.92,138.04,434.54,0,1
01/04/2025,20,CHILPANCINGO,2858.93,2703.16,356.95,-201.18,0,1
01/04/2025,21,CHILPANCINGO,3544.43,3775.34,563.53,-794.43,0,1
01/04/2025,22,CHILPANCINGO,1823.68,820.38,124.2,879.1,0,1
01/04/2025,23,CHILPANCINGO,1380.04,1190.61,188.95,0.48,0,1
01/04/2025,24,CHILPANCINGO,1050.16,908.97,141.05,0.14,0,1
01/04/2025,1,CHONTALPA,1049.41,931.29,171.03,-52.92,0,1
01/04/2025,2,CHONTALPA,1033.62,901.5,172.85,-40.72,0,1
01/04/2025,3,CHONTALPA,2101.79,669.13,137.64,1295.03,0,1
01/04/2025,4,CHONTALPA,845.91,711.01,134.25,0.65,0,1
01/04/2025,5,CHONTALPA,793.66,716.08,123.76,-46.18,0,1
01/04/2025,6,CHONTALPA,743,695.78,91.32,-44.1,0,1
01/04/2025,7,CHONTALPA,779.14,741.91,84.83,-47.6,0,1
01/04/2025,8,CHONTALPA,784.55,694.03,90.56,-0.04,0,1
01/04/2025,9,CHONTALPA,702.85,621.79,78.71,2.35,0,1
01/04/2025,10,CHONTALPA,694,540.62,76.73,76.66,0,1
01/04/2025,11,CHONTALPA,817.46,433.31,59.8,324.35,0,1
01/04/2025,12,CHONTALPA,1059.88,239.49,33.33,787.05,0,1
01/04/2025,13,CHONTALPA,988.55,377.9,46.96,563.69,0,1
01/04/2025,14,CHONTALPA,974.5,278.68,37.58,658.25,0,1
01/04/2025,15,CHONTALPA,1108.13,319.56,45.26,743.31,0,1
01/04/2025,16,CHONTALPA,1114.67,341.22,44.8,728.65,0,1
01/04/2025,17,CHONTALPA,1071.6,536.09,72.67,462.84,0,1
01/04/2025,18,CHONTALPA,1005.98,628.88,76.4,300.7,0,1
01/04/2025,19,CHONTALPA,3022.75,897.92,121,2003.82,0,1
01/04/2025,20,CHONTALPA,3246.06,2703.16,373.62,169.28,0,1
01/04/2025,21,CHONTALPA,3605.42,3775.34,543.71,-713.62,0,1
01/04/2025,22,CHONTALPA,3566.97,820.38,119.57,2627.01,0,1
01/04/2025,23,CHONTALPA,3197.36,1190.61,172.61,1834.14,0,1
01/04/2025,24,CHONTALPA,3010.31,908.97,143.71,1957.63,0,1
01/04/2025,1,CIENEGA,451.27,931.29,7.09,-487.12,0,1
01/04/2025,2,CIENEGA,535.16,901.5,5.32,-371.66,0,1
01/04/2025,3,CIENEGA,335.13,669.13,1.97,-335.97,0,1
01/04/2025,4,CIENEGA,295.94,711.01,2.42,-417.49,0,1
01/04/2025,5,CIENEGA,296.02,716.08,3.23,-423.29,0,1
01/04/2025,6,CIENEGA,297.66,695.78,5.01,-403.12,0,1
01/04/2025,7,CIENEGA,317.1,741.91,6.54,-431.35,0,1
01/04/2025,8,CIENEGA,697.64,694.03,3.06,0.56,0,1
01/04/2025,9,CIENEGA,599.06,621.79,-0.85,-21.88,0,1
01/04/2025,10,CIENEGA,536.42,540.62,-3.58,-0.62,0,1
01/04/2025,11,CIENEGA,342.92,433.31,-4.37,-86.02,0,1
01/04/2025,12,CIENEGA,331.95,239.49,-3.47,95.93,0,1
01/04/2025,13,CIENEGA,537.04,377.9,-3.02,162.16,0,1
01/04/2025,14,CIENEGA,443.22,278.68,-3.4,167.94,0,1
01/04/2025,15,CIENEGA,542.76,319.56,-2.94,226.14,0,1
01/04/2025,16,CIENEGA,394.55,341.22,-3.51,56.83,0,1
01/04/2025,17,CIENEGA,666.14,536.09,-1.48,131.54,0,1
01/04/2025,18,CIENEGA,735.5,628.88,3.37,103.25,0,1
01/04/2025,19,CIENEGA,840.18,897.92,6.33,-64.07,0,1
01/04/2025,20,CIENEGA,812.13,2703.16,36.91,-1927.94,0,1
01/04/2025,21,CIENEGA,1038.28,3775.34,47.69,-2784.74,0,1
01/04/2025,22,CIENEGA,590.2,820.38,8.88,-239.06,0,1
01/04/2025,23,CIENEGA,1217.63,1190.61,16.35,10.67,0,1
01/04/2025,24,CIENEGA,915.63,908.97,6.27,0.39,0,1
01/04/2025,1,COATZACOALCOS,1009.66,931.29,131.27,-52.9,0,1
01/04/2025,2,COATZACOALCOS,993.31,901.5,132.52,-40.71,0,1
01/04/2025,3,COATZACOALCOS,2071.75,669.13,107.08,1295.54,0,1
01/04/2025,4,COATZACOALCOS,817.51,711.01,105.82,0.68,0,1
01/04/2025,5,COATZACOALCOS,769.22,716.08,99.3,-46.17,0,1
01/04/2025,6,COATZACOALCOS,726.49,695.78,74.8,-44.08,0,1
01/04/2025,7,COATZACOALCOS,767.8,741.91,73.47,-47.58,0,1
01/04/2025,8,COATZACOALCOS,774.33,694.03,80.34,-0.04,0,1
01/04/2025,9,COATZACOALCOS,691.72,621.79,67.58,2.35,0,1
01/04/2025,10,COATZACOALCOS,683.06,540.62,65.78,76.66,0,1
01/04/2025,11,COATZACOALCOS,809.07,433.31,51.4,324.35,0,1
01/04/2025,12,COATZACOALCOS,1055.06,239.49,28.52,787.05,0,1
01/04/2025,13,COATZACOALCOS,981.4,377.9,39.81,563.69,0,1
01/04/2025,14,COATZACOALCOS,967.86,278.68,30.95,658.24,0,1
01/04/2025,15,COATZACOALCOS,1098.83,319.56,35.98,743.3,0,1
01/04/2025,16,COATZACOALCOS,1103.5,341.22,34.52,727.76,0,1
01/04/2025,17,COATZACOALCOS,1052.19,536.09,55.67,460.43,0,1
01/04/2025,18,COATZACOALCOS,986.71,628.88,57.7,300.13,0,1
01/04/2025,19,COATZACOALCOS,1469.14,897.92,89.47,481.75,0,1
01/04/2025,20,COATZACOALCOS,2861.19,2703.16,268.16,-110.14,0,1
01/04/2025,21,COATZACOALCOS,3452.23,3775.34,390.59,-713.7,0,1
01/04/2025,22,COATZACOALCOS,1885.54,820.38,85.99,979.17,0,1
01/04/2025,23,COATZACOALCOS,1313.01,1190.61,124.94,-2.54,0,1
01/04/2025,24,COATZACOALCOS,1013.32,908.97,106.11,-1.77,0,1
01/04/2025,1,COLIMA,303.57,931.29,-9.39,-618.33,0,1
01/04/2025,2,COLIMA,415.34,901.5,-14.6,-471.55,0,1
01/04/2025,3,COLIMA,192.8,669.13,-12.52,-463.82,0,1
01/04/2025,4,COLIMA,167.77,711.01,-13.37,-529.87,0,1
01/04/2025,5,COLIMA,167.7,716.08,-12.73,-535.66,0,1
01/04/2025,6,COLIMA,173.47,695.78,-10.97,-511.34,0,1
01/04/2025,7,COLIMA,177.91,741.91,-12.48,-551.52,0,1
01/04/2025,8,COLIMA,678.92,694.03,-15.67,0.57,0,1
01/04/2025,9,COLIMA,585.85,621.79,-14.08,-21.86,0,1
01/04/2025,10,COLIMA,526.53,540.62,-15.07,0.99,0,1
01/04/2025,11,COLIMA,295.81,433.31,-13.16,-124.34,0,1
01/04/2025,12,COLIMA,311.61,239.49,-8.27,80.38,0,1
01/04/2025,13,COLIMA,541.02,377.9,-10.73,173.85,0,1
01/04/2025,14,COLIMA,452.77,278.68,-9.07,183.16,0,1
01/04/2025,15,COLIMA,551.67,319.56,-9.36,241.46,0,1
01/04/2025,16,COLIMA,361.06,341.22,-10.48,30.32,0,1
01/04/2025,17,COLIMA,664.47,536.09,-12.57,140.95,0,1
01/04/2025,18,COLIMA,728.12,628.88,-10.14,109.38,0,1
01/04/2025,19,COLIMA,760.49,897.92,-16.29,-121.14,0,1
01/04/2025,20,COLIMA,268.49,2703.16,-0.55,-2434.12,0,1
01/04/2025,21,COLIMA,319.99,3775.34,-1.75,-3453.6,0,1
01/04/2025,22,COLIMA,438.53,820.38,-7.79,-374.06,0,1
01/04/2025,23,COLIMA,1185.19,1190.61,-16.15,10.73,0,1
01/04/2025,24,COLIMA,891.92,908.97,-17.45,0.4,0,1
01/04/2025,1,CORDOBA,962.94,931.29,82.84,-51.2,0,1
01/04/2025,2,CORDOBA,942.62,901.5,80.57,-39.45,0,1
01/04/2025,3,CORDOBA,1951.53,669.13,64.07,1218.33,0,1
01/04/2025,4,CORDOBA,774.68,711.01,64.29,-0.63,0,1
01/04/2025,5,CORDOBA,732.47,716.08,61.12,-44.73,0,1
01/04/2025,6,CORDOBA,704.2,695.78,51.14,-42.72,0,1
01/04/2025,7,CORDOBA,751.09,741.91,55.3,-46.12,0,1
01/04/2025,8,CORDOBA,752.55,694.03,58.57,-0.05,0,1
01/04/2025,9,CORDOBA,675.39,621.79,50.8,2.8,0,1
01/04/2025,10,CORDOBA,664.03,540.62,47.1,76.31,0,1
01/04/2025,11,CORDOBA,791.99,433.31,37.26,321.42,0,1
01/04/2025,12,CORDOBA,1038.27,239.49,20.69,778.09,0,1
01/04/2025,13,CORDOBA,965.8,377.9,30.21,557.7,0,1
01/04/2025,14,CORDOBA,951.52,278.68,22.88,649.96,0,1
01/04/2025,15,CORDOBA,1081.41,319.56,26.69,735.16,0,1
01/04/2025,16,CORDOBA,1088.4,341.22,27.43,719.75,0,1
01/04/2025,17,CORDOBA,1035.14,536.09,43.51,455.54,0,1
01/04/2025,18,CORDOBA,974.03,628.88,48.57,296.58,0,1
01/04/2025,19,CORDOBA,1447.08,897.92,71.39,477.77,0,1
01/04/2025,20,CORDOBA,2789.71,2703.16,215.28,-128.73,0,1
01/04/2025,21,CORDOBA,3350.11,3775.34,308.63,-733.85,0,1
01/04/2025,22,CORDOBA,1853.76,820.38,67.38,966,0,1
01/04/2025,23,CORDOBA,1285.28,1190.61,95.8,-1.13,0,1
01/04/2025,24,CORDOBA,985.35,908.97,76.42,-0.04,0,1
01/04/2025,1,CUAUHTEMOC,304.14,931.29,-125.55,-501.61,0,1
01/04/2025,2,CUAUHTEMOC,285.95,901.5,-124.45,-491.09,0,1
01/04/2025,3,CUAUHTEMOC,190.77,669.13,-98.42,-379.95,0,1
01/04/2025,4,CUAUHTEMOC,196.35,711.01,-106.12,-408.54,0,1
01/04/2025,5,CUAUHTEMOC,199.99,716.08,-104.56,-411.54,0,1
01/04/2025,6,CUAUHTEMOC,194.52,695.78,-98.72,-402.54,0,1
01/04/2025,7,CUAUHTEMOC,209.38,741.91,-108.21,-424.33,0,1
01/04/2025,8,CUAUHTEMOC,207.2,694.03,-105.76,-381.07,0,1
01/04/2025,9,CUAUHTEMOC,153.57,621.79,-86.2,-382.02,0,1
01/04/2025,10,CUAUHTEMOC,96.38,540.62,-67.79,-376.44,0,1
01/04/2025,11,CUAUHTEMOC,81.83,433.31,-56.59,-294.89,0,1
01/04/2025,12,CUAUHTEMOC,54.11,239.49,-36.57,-148.82,0,1
01/04/2025,13,CUAUHTEMOC,77.54,377.9,-53.96,-246.4,0,1
01/04/2025,14,CUAUHTEMOC,93.81,278.68,-49.74,-135.13,0,1
01/04/2025,15,CUAUHTEMOC,104.69,319.56,-51.74,-163.13,0,1
01/04/2025,16,CUAUHTEMOC,127.43,341.22,-50.97,-162.83,0,1
01/04/2025,17,CUAUHTEMOC,174.59,536.09,-81.12,-280.38,0,1
01/04/2025,18,CUAUHTEMOC,201.18,628.88,-101.54,-326.16,0,1
01/04/2025,19,CUAUHTEMOC,563.83,897.92,-152.91,-181.18,0,1
01/04/2025,20,CUAUHTEMOC,1052.25,2703.16,-467.48,-1183.43,0,1
01/04/2025,21,CUAUHTEMOC,1443.19,3775.34,-538.7,-1793.45,0,1
01/04/2025,22,CUAUHTEMOC,619.69,820.38,-143.62,-57.06,0,1
01/04/2025,23,CUAUHTEMOC,683.74,1190.61,-192.76,-314.11,0,1
01/04/2025,24,CUAUHTEMOC,404.52,908.97,-147.44,-357,0,1
01/04/2025,1,CUAUTLA,942.13,931.29,69.26,-58.42,0,1
01/04/2025,2,CUAUTLA,922.18,901.5,65.54,-44.85,0,1
01/04/2025,3,CUAUTLA,1758.03,669.13,51.06,1037.83,0,1
01/04/2025,4,CUAUTLA,750.83,711.01,52.61,-12.8,0,1
01/04/2025,5,CUAUTLA,717.74,716.08,52.55,-50.89,0,1
01/04/2025,6,CUAUTLA,694.27,695.78,47.08,-48.59,0,1
01/04/2025,7,CUAUTLA,742.43,741.91,52.95,-52.44,0,1
01/04/2025,8,CUAUTLA,747.94,694.03,53.93,-0.02,0,1
01/04/2025,9,CUAUTLA,671.61,621.79,48.38,1.45,0,1
01/04/2025,10,CUAUTLA,660,540.62,43.38,76,0,1
01/04/2025,11,CUAUTLA,791.24,433.31,34.7,323.23,0,1
01/04/2025,12,CUAUTLA,1048.5,239.49,19.45,789.56,0,1
01/04/2025,13,CUAUTLA,973.59,377.9,30.07,565.62,0,1
01/04/2025,14,CUAUTLA,963.02,278.68,22.2,662.14,0,1
01/04/2025,15,CUAUTLA,1090.84,319.56,24.99,746.29,0,1
01/04/2025,16,CUAUTLA,1097.2,341.22,26.73,729.25,0,1
01/04/2025,17,CUAUTLA,1040.15,536.09,42.23,461.84,0,1
01/04/2025,18,CUAUTLA,979.72,628.88,49.09,301.75,0,1
01/04/2025,19,CUAUTLA,1452.67,897.92,71.47,483.28,0,1
01/04/2025,20,CUAUTLA,2819.75,2703.16,214.65,-98.07,0,1
01/04/2025,21,CUAUTLA,3376.1,3775.34,299.48,-698.72,0,1
01/04/2025,22,CUAUTLA,1870.16,820.38,64.31,985.47,0,1
01/04/2025,23,CUAUTLA,1280.37,1190.61,90.26,-0.5,0,1
01/04/2025,24,CUAUTLA,977.94,908.97,68.98,0,0,1
01/04/2025,1,CUERNAVACA,941.86,931.29,72.27,-61.7,0,1
01/04/2025,2,CUERNAVACA,922.15,901.5,67.99,-47.34,0,1
01/04/2025,3,CUERNAVACA,1697.62,669.13,52.4,976.09,0,1
01/04/2025,4,CUERNAVACA,747.66,711.01,54.3,-17.65,0,1
01/04/2025,5,CUERNAVACA,716.28,716.08,53.91,-53.71,0,1
01/04/2025,6,CUERNAVACA,692.76,695.78,48.27,-51.28,0,1
01/04/2025,7,CUERNAVACA,739.9,741.91,53.34,-55.34,0,1
01/04/2025,8,CUERNAVACA,747.99,694.03,53.97,-0.01,0,1
01/04/2025,9,CUERNAVACA,671.6,621.79,48.65,1.16,0,1
01/04/2025,10,CUERNAVACA,657.76,540.62,42.28,74.87,0,1
01/04/2025,11,CUERNAVACA,785.63,433.31,34.24,318.08,0,1
01/04/2025,12,CUERNAVACA,1038.33,239.49,19.2,779.63,0,1
01/04/2025,13,CUERNAVACA,966.94,377.9,29.77,559.27,0,1
01/04/2025,14,CUERNAVACA,955.63,278.68,22.44,654.51,0,1
01/04/2025,15,CUERNAVACA,1083.64,319.56,25.96,738.12,0,1
01/04/2025,16,CUERNAVACA,1088.9,341.22,27.82,719.85,0,1
01/04/2025,17,CUERNAVACA,1036.92,536.09,44.19,456.64,0,1
01/04/2025,18,CUERNAVACA,978.63,628.88,51.18,298.57,0,1
01/04/2025,19,CUERNAVACA,1447.7,897.92,73.48,476.3,0,1
01/04/2025,20,CUERNAVACA,2800.02,2703.16,209.2,-112.34,0,1
01/04/2025,21,CUERNAVACA,3366.62,3775.34,303.06,-711.77,0,1
01/04/2025,22,CUERNAVACA,1856.76,820.38,66,970.39,0,1
01/04/2025,23,CUERNAVACA,1285.62,1190.61,95.37,-0.36,0,1
01/04/2025,24,CUERNAVACA,981.9,908.97,72.92,0.01,0,1
01/04/2025,1,CULIACAN,212.12,931.29,-110.99,-608.18,0,1
01/04/2025,2,CULIACAN,251.21,901.5,-109.35,-540.93,0,1
01/04/2025,3,CULIACAN,210.98,669.13,-85.82,-372.33,0,1
01/04/2025,4,CULIACAN,176.89,711.01,-92.71,-441.41,0,1
01/04/2025,5,CULIACAN,184.6,716.08,-92.4,-439.09,0,1
01/04/2025,6,CULIACAN,175.73,695.78,-87.52,-432.52,0,1
01/04/2025,7,CULIACAN,180.25,741.91,-94.26,-467.41,0,1
01/04/2025,8,CULIACAN,173.52,694.03,-96.14,-424.37,0,1
01/04/2025,9,CULIACAN,129.51,621.79,-97.06,-395.22,0,1
01/04/2025,10,CULIACAN,124.28,540.62,-87.68,-328.66,0,1
01/04/2025,11,CULIACAN,115.33,433.31,-69.63,-248.35,0,1
01/04/2025,12,CULIACAN,97.17,239.49,-39.4,-102.93,0,1
01/04/2025,13,CULIACAN,110.88,377.9,-59.76,-207.27,0,1
01/04/2025,14,CULIACAN,304.07,278.68,-45.2,70.59,0,1
01/04/2025,15,CULIACAN,378.81,319.56,-48.88,108.13,0,1
01/04/2025,16,CULIACAN,265.59,341.22,-50.3,-25.34,0,1
01/04/2025,17,CULIACAN,485.85,536.09,-74.89,24.65,0,1
01/04/2025,18,CULIACAN,666.08,628.88,-81.39,118.59,0,1
01/04/2025,19,CULIACAN,821.93,897.92,-117.21,41.22,0,1
01/04/2025,20,CULIACAN,612.95,2703.16,-322.9,-1767.32,0,1
01/04/2025,21,CULIACAN,742.81,3775.34,-448.29,-2584.23,0,1
01/04/2025,22,CULIACAN,566.72,820.38,-105.82,-147.83,0,1
01/04/2025,23,CULIACAN,1174.86,1190.61,-132.17,116.42,0,1
01/04/2025,24,CULIACAN,805.72,908.97,-108.81,5.56,0,1
01/04/2025,1,DURANGO,703.73,931.29,-3.78,-223.79,0,1
01/04/2025,2,DURANGO,693.5,901.5,-5.13,-202.86,0,1
01/04/2025,3,DURANGO,540.57,669.13,-8.26,-120.3,0,1
01/04/2025,4,DURANGO,476.28,711.01,-9.88,-224.85,0,1
01/04/2025,5,DURANGO,476.6,716.08,-9.27,-230.22,0,1
01/04/2025,6,DURANGO,469.11,695.78,-6.93,-219.74,0,1
01/04/2025,7,DURANGO,495.64,741.91,-9.53,-236.74,0,1
01/04/2025,8,DURANGO,673.62,694.03,-19.4,-1,0,1
01/04/2025,9,DURANGO,390.57,621.79,-33.79,-197.43,0,1
01/04/2025,10,DURANGO,310.42,540.62,-33.06,-197.13,0,1
01/04/2025,11,DURANGO,221.88,433.31,-24.36,-187.07,0,1
01/04/2025,12,DURANGO,189.16,239.49,-16.03,-34.31,0,1
01/04/2025,13,DURANGO,298.33,377.9,-25.75,-53.82,0,1
01/04/2025,14,DURANGO,260.94,278.68,-23.19,5.45,0,1
01/04/2025,15,DURANGO,322.12,319.56,-24.26,26.82,0,1
01/04/2025,16,DURANGO,276.36,341.22,-22.78,-42.08,0,1
01/04/2025,17,DURANGO,440.6,536.09,-30.22,-65.27,0,1
01/04/2025,18,DURANGO,704.46,628.88,-25.89,101.46,0,1
01/04/2025,19,DURANGO,922.34,897.92,-25.17,49.59,0,1
01/04/2025,20,DURANGO,1367.23,2703.16,-46.92,-1289.01,0,1
01/04/2025,21,DURANGO,1754.85,3775.34,-48.72,-1971.77,0,1
01/04/2025,22,DURANGO,789.5,820.38,-14.03,-16.85,0,1
01/04/2025,23,DURANGO,1200.26,1190.61,-4.76,14.42,0,1
01/04/2025,24,DURANGO,897.5,908.97,-10.33,-1.14,0,1
01/04/2025,1,FRESNILLO,948.77,931.29,35.79,-18.32,0,1
01/04/2025,2,FRESNILLO,915.18,901.5,34.61,-20.93,0,1
01/04/2025,3,FRESNILLO,814.87,669.13,22.33,123.4,0,1
01/04/2025,4,FRESNILLO,716.36,711.01,23.72,-18.37,0,1
01/04/2025,5,FRESNILLO,717.11,716.08,24.65,-23.63,0,1
01/04/2025,6,FRESNILLO,700.73,695.78,27.46,-22.5,0,1
01/04/2025,7,FRESNILLO,748.69,741.91,31.03,-24.25,0,1
01/04/2025,8,FRESNILLO,716.52,694.03,22.78,-0.28,0,1
01/04/2025,9,FRESNILLO,589.55,621.79,9.53,-41.76,0,1
01/04/2025,10,FRESNILLO,523.6,540.62,7.77,-24.79,0,1
01/04/2025,11,FRESNILLO,486.83,433.31,4.87,48.65,0,1
01/04/2025,12,FRESNILLO,395.87,239.49,0.42,155.96,0,1
01/04/2025,13,FRESNILLO,497.92,377.9,3.58,116.44,0,1
01/04/2025,14,FRESNILLO,380.29,278.68,-0.34,101.96,0,1
01/04/2025,15,FRESNILLO,495.04,319.56,0.91,174.58,0,1
01/04/2025,16,FRESNILLO,498.6,341.22,0.99,156.39,0,1
01/04/2025,17,FRESNILLO,633.75,536.09,7.13,90.53,0,1
01/04/2025,18,FRESNILLO,734.99,628.88,16.3,89.81,0,1
01/04/2025,19,FRESNILLO,1072.85,897.92,33.74,141.19,0,1
01/04/2025,20,FRESNILLO,2475.18,2703.16,155.6,-383.58,0,1
01/04/2025,21,FRESNILLO,3252.89,3775.34,190.28,-712.72,0,1
01/04/2025,22,FRESNILLO,1082.21,820.38,36.97,224.87,0,1
01/04/2025,23,FRESNILLO,1248.63,1190.61,55.47,2.55,0,1
01/04/2025,24,FRESNILLO,943.57,908.97,34.9,-0.3,0,1
01/04/2025,1,GUADALAJARA,310,931.29,-1.31,-619.98,0,1
01/04/2025,2,GUADALAJARA,427.27,901.5,-1.97,-472.25,0,1
01/04/2025,3,GUADALAJARA,181.04,669.13,-3.52,-484.58,0,1
01/04/2025,4,GUADALAJARA,176.14,711.01,-3.59,-531.29,0,1
01/04/2025,5,GUADALAJARA,176.81,716.08,-2.92,-536.36,0,1
01/04/2025,6,GUADALAJARA,182.82,695.78,-1.01,-511.95,0,1
01/04/2025,7,GUADALAJARA,189.51,741.91,-0.26,-552.15,0,1
01/04/2025,8,GUADALAJARA,690.58,694.03,-4.1,0.66,0,1
01/04/2025,9,GUADALAJARA,588.92,621.79,-7.77,-25.09,0,1
01/04/2025,10,GUADALAJARA,527.1,540.62,-8.99,-4.52,0,1
01/04/2025,11,GUADALAJARA,288.51,433.31,-8.53,-136.27,0,1
01/04/2025,12,GUADALAJARA,290.04,239.49,-5.65,56.2,0,1
01/04/2025,13,GUADALAJARA,528.57,377.9,-6.02,156.69,0,1
01/04/2025,14,GUADALAJARA,434.98,278.68,-5.64,161.95,0,1
01/04/2025,15,GUADALAJARA,534.86,319.56,-5.27,220.57,0,1
01/04/2025,16,GUADALAJARA,343.5,341.22,-6.26,8.54,0,1
01/04/2025,17,GUADALAJARA,657.04,536.09,-5.86,126.82,0,1
01/04/2025,18,GUADALAJARA,729.42,628.88,-2.1,102.64,0,1
01/04/2025,19,GUADALAJARA,763.3,897.92,-2.3,-132.32,0,1
01/04/2025,20,GUADALAJARA,248.59,2703.16,0.68,-2455.25,0,1
01/04/2025,21,GUADALAJARA,298.79,3775.34,-3.15,-3473.4,0,1
01/04/2025,22,GUADALAJARA,417.59,820.38,-0.51,-402.28,0,1
01/04/2025,23,GUADALAJARA,1209.63,1190.61,6.67,12.34,0,1
01/04/2025,24,GUADALAJARA,908.4,908.97,-1.02,0.46,0,1
01/04/2025,1,GUASAVE,176.54,931.29,-152.12,-602.63,0,1
01/04/2025,2,GUASAVE,213.88,901.5,-149.19,-538.42,0,1
01/04/2025,3,GUASAVE,180.98,669.13,-115.17,-372.97,0,1
01/04/2025,4,GUASAVE,148.04,711.01,-123.15,-439.82,0,1
01/04/2025,5,GUASAVE,155.63,716.08,-122.66,-437.79,0,1
01/04/2025,6,GUASAVE,148.37,695.78,-116.33,-431.08,0,1
01/04/2025,7,GUASAVE,152.12,741.91,-124.52,-465.28,0,1
01/04/2025,8,GUASAVE,147.77,694.03,-124.21,-422.06,0,1
01/04/2025,9,GUASAVE,104.58,621.79,-122.73,-394.47,0,1
01/04/2025,10,GUASAVE,97.9,540.62,-111.52,-331.19,0,1
01/04/2025,11,GUASAVE,97.94,433.31,-84.69,-250.69,0,1
01/04/2025,12,GUASAVE,86.4,239.49,-47.89,-105.21,0,1
01/04/2025,13,GUASAVE,95.4,377.9,-73.32,-209.17,0,1
01/04/2025,14,GUASAVE,294.18,278.68,-55.08,70.58,0,1
01/04/2025,15,GUASAVE,368.06,319.56,-59.91,108.41,0,1
01/04/2025,16,GUASAVE,255.38,341.22,-61.71,-24.13,0,1
01/04/2025,17,GUASAVE,470.68,536.09,-92.98,27.57,0,1
01/04/2025,18,GUASAVE,650.29,628.88,-101.64,123.05,0,1
01/04/2025,19,GUASAVE,814.8,897.92,-146.52,63.4,0,1
01/04/2025,20,GUASAVE,573.83,2703.16,-390.97,-1738.36,0,1
01/04/2025,21,GUASAVE,695.27,3775.34,-535.03,-2545.04,0,1
01/04/2025,22,GUASAVE,558.47,820.38,-130.28,-131.63,0,1
01/04/2025,23,GUASAVE,1167.28,1190.61,-168.28,144.95,0,1
01/04/2025,24,GUASAVE,777.41,908.97,-138.79,7.23,0,1
01/04/2025,1,GUAYMAS,118.59,931.29,-229.51,-583.2,0,1
01/04/2025,2,GUAYMAS,145.72,901.5,-226.4,-529.37,0,1
01/04/2025,3,GUAYMAS,123.86,669.13,-170.84,-374.43,0,1
01/04/2025,4,GUAYMAS,106.91,711.01,-170.25,-433.85,0,1
01/04/2025,5,GUAYMAS,107.82,716.08,-175.46,-432.8,0,1
01/04/2025,6,GUAYMAS,105.28,695.78,-164.85,-425.64,0,1
01/04/2025,7,GUAYMAS,107.71,741.91,-176.76,-457.44,0,1
01/04/2025,8,GUAYMAS,106.63,694.03,-173.17,-414.23,0,1
01/04/2025,9,GUAYMAS,60.3,621.79,-169.29,-392.2,0,1
01/04/2025,10,GUAYMAS,46.11,540.62,-154.3,-340.2,0,1
01/04/2025,11,GUAYMAS,43.72,433.31,-129.96,-259.64,0,1
01/04/2025,12,GUAYMAS,49.48,239.49,-76,-114.02,0,1
01/04/2025,13,GUAYMAS,46.98,377.9,-114.18,-216.75,0,1
01/04/2025,14,GUAYMAS,55.64,278.68,-88.5,-134.54,0,1
01/04/2025,15,GUAYMAS,54.72,319.56,-97.87,-166.97,0,1
01/04/2025,16,GUAYMAS,57.72,341.22,-101.84,-181.67,0,1
01/04/2025,17,GUAYMAS,60.41,536.09,-151.06,-324.62,0,1
01/04/2025,18,GUAYMAS,66.09,628.88,-168.04,-394.76,0,1
01/04/2025,19,GUAYMAS,141.81,897.92,-239.05,-517.06,0,1
01/04/2025,20,GUAYMAS,462.6,2703.16,-610.88,-1629.68,0,1
01/04/2025,21,GUAYMAS,548.79,3775.33,-828.76,-2397.79,0,1
01/04/2025,22,GUAYMAS,309.24,820.38,-206.52,-304.62,0,1
01/04/2025,23,GUAYMAS,157.89,1190.61,-287.77,-744.95,0,1
01/04/2025,24,GUAYMAS,293.96,908.97,-232.36,-382.66,0,1
01/04/2025,1,HERMOSILLO,143.71,931.29,-209.15,-578.43,0,1
01/04/2025,2,HERMOSILLO,166.46,901.5,-207.91,-527.12,0,1
01/04/2025,3,HERMOSILLO,138.4,669.13,-156.02,-374.7,0,1
01/04/2025,4,HERMOSILLO,119.77,711.01,-158.89,-432.35,0,1
01/04/2025,5,HERMOSILLO,122.11,716.08,-162.45,-431.52,0,1
01/04/2025,6,HERMOSILLO,117.16,695.78,-154.35,-424.26,0,1
01/04/2025,7,HERMOSILLO,120.54,741.91,-165.9,-455.47,0,1
01/04/2025,8,HERMOSILLO,119.6,694.03,-162.1,-412.33,0,1
01/04/2025,9,HERMOSILLO,69.77,621.79,-160.33,-391.69,0,1
01/04/2025,10,HERMOSILLO,54.21,540.62,-143.99,-342.42,0,1
01/04/2025,11,HERMOSILLO,47.04,433.31,-124.49,-261.78,0,1
01/04/2025,12,HERMOSILLO,48.89,239.49,-74.47,-116.13,0,1
01/04/2025,13,HERMOSILLO,49.18,377.9,-110.13,-218.59,0,1
01/04/2025,14,HERMOSILLO,57,278.68,-87.04,-134.64,0,1
