Centro Nacional de Control de Energia
Precios de Energia en Nodos Distribuidos del MDA
Sistema Interconectado Nacional
Reporte Mensual
Mes de Septiembre de 2020
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 03/Octubre/2020 08:00:06 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Fecha,Hora,Zona de Carga,Precio Zonal  ($/MWh),Componente energia  ($/MWh),Componente perdidas  ($/MWh),Componente Congestion  ($/MWh),
2020-09-01,11,CELAYA,607.38,575.6,5.09,26.69
2020-09-01,12,CELAYA,609.3,577.22,5.66,26.42
2020-09-01,13,CELAYA,615.41,584.21,5.61,25.6
2020-09-01,14,CELAYA,617.29,584.5,5.99,26.8
2020-09-01,15,CELAYA,614.46,582,5.56,26.9
2020-09-01,16,CELAYA,625.43,592.39,6.07,26.97
2020-09-01,17,CELAYA,639.08,606.1,6.69,26.29
2020-09-01,18,CELAYA,629.11,597.51,6.09,25.52
2020-09-01,19,CELAYA,615.64,583.41,5.44,26.8
2020-09-01,20,CELAYA,630.08,599.06,5.22,25.8
2020-09-01,21,CELAYA,647.52,617.8,6.3,23.42
2020-09-01,22,CELAYA,663.88,628.64,7.14,28.1
2020-09-01,23,CELAYA,658.36,623.8,6.71,27.84
2020-09-01,24,CELAYA,647.44,614.04,7.37,26.04
2020-09-01,1,CENTRO ORIENTE,613.72,616.06,24.48,-26.82
2020-09-01,2,CENTRO ORIENTE,600.62,608.75,22.42,-30.55
2020-09-01,3,CENTRO ORIENTE,587.67,593.1,22.88,-28.31
2020-09-01,4,CENTRO ORIENTE,598.46,596.45,21.62,-19.61
2020-09-01,5,CENTRO ORIENTE,605.93,598.4,21.51,-13.98
2020-09-01,6,CENTRO ORIENTE,604.07,595.35,22.39,-13.67
2020-09-01,7,CENTRO ORIENTE,588.32,596.83,24.38,-32.88
2020-09-01,8,CENTRO ORIENTE,587.88,573.41,23.12,-8.65
2020-09-01,9,CENTRO ORIENTE,590.38,576.71,22.45,-8.78
2020-09-01,10,CENTRO ORIENTE,601.14,585.35,24.6,-8.81
2020-09-01,11,CENTRO ORIENTE,590.66,575.6,23.86,-8.8
2020-09-01,12,CENTRO ORIENTE,591.89,577.22,23.61,-8.94
