fecha_hora,precio,ds,precio_predicho
2020-09-25 06:00:00,1032.13,2020-09-25 06:00:00,620.9999423530876
2020-09-25 07:00:00,1296.68,2020-09-25 07:00:00,624.7377861778111
2020-09-25 08:00:00,1256.95,2020-09-25 08:00:00,636.9398007780052
2020-09-25 09:00:00,1157.0,2020-09-25 09:00:00,659.5597307680054
2020-09-25 10:00:00,1319.84,2020-09-25 10:00:00,690.4431060434003
2020-09-25 11:00:00,1104.51,2020-09-25 11:00:00,721.9835737979793
2020-09-25 12:00:00,1324.56,2020-09-25 12:00:00,747.0670319025113
2020-09-25 13:00:00,1319.34,2020-09-25 13:00:00,765.9938341518092
2020-09-25 14:00:00,1317.28,2020-09-25 14:00:00,785.4774428836652
2020-09-25 15:00:00,1327.42,2020-09-25 15:00:00,810.4202801695645
2020-09-25 16:00:00,1335.54,2020-09-25 16:00:00,838.2739187042852
2020-09-25 17:00:00,1338.48,2020-09-25 17:00:00,863.0834487395252
2020-09-25 18:00:00,1150.26,2020-09-25 18:00:00,886.0361620112535
2020-09-25 19:00:00,1132.14,2020-09-25 19:00:00,919.9829561597844
2020-09-25 20:00:00,1109.06,2020-09-25 20:00:00,979.8600880541414
2020-09-25 21:00:00,1373.7,2020-09-25 21:00:00,1064.4000702902727
2020-09-25 22:00:00,1668.19,2020-09-25 22:00:00,1141.1377825201978
2020-09-25 23:00:00,1658.0,2020-09-25 23:00:00,1155.6192502438266
2020-09-26 00:00:00,1643.21,2020-09-26 00:00:00,1077.853453902468
2020-09-26 01:00:00,1006.16,2020-09-26 01:00:00,938.1418082121224
2020-09-26 02:00:00,909.21,2020-09-26 02:00:00,796.9601614838632
2020-09-26 03:00:00,819.17,2020-09-26 03:00:00,693.7804021942211
2020-09-26 04:00:00,864.95,2020-09-26 04:00:00,634.8977905031954
2020-09-26 05:00:00,801.78,2020-09-26 05:00:00,608.3072260846726
2020-09-26 06:00:00,856.64,2020-09-26 06:00:00,598.9921702175585
2020-09-26 07:00:00,760.47,2020-09-26 07:00:00,598.0818986514877
2020-09-26 08:00:00,751.83,2020-09-26 08:00:00,604.6314211088805
2020-09-26 09:00:00,807.98,2020-09-26 09:00:00,620.291217965541
2020-09-26 10:00:00,884.31,2020-09-26 10:00:00,642.7872937288646
2020-09-26 11:00:00,914.64,2020-09-26 11:00:00,664.886036514041
2020-09-26 12:00:00,869.49,2020-09-26 12:00:00,680.1137024835022
2020-09-26 13:00:00,851.76,2020-09-26 13:00:00,688.9932374101711
2020-09-26 14:00:00,942.59,2020-09-26 14:00:00,697.759574416784
2020-09-26 15:00:00,942.02,2020-09-26 15:00:00,710.7751705387154
2020-09-26 16:00:00,834.43,2020-09-26 16:00:00,725.739286750096
2020-09-26 17:00:00,1630.43,2020-09-26 17:00:00,737.565791103528
2020-09-26 18:00:00,1629.99,2020-09-26 18:00:00,747.4698444851193
2020-09-26 19:00:00,804.47,2020-09-26 19:00:00,766.3377298294635
2020-09-26 20:00:00,1774.51,2020-09-26 20:00:00,806.2513574619463
2020-09-26 21:00:00,936.39,2020-09-26 21:00:00,865.5791694516141
2020-09-26 22:00:00,1027.53,2020-09-26 22:00:00,917.7479467522445
2020-09-26 23:00:00,1023.37,2020-09-26 23:00:00,919.8719915937397
2020-09-27 00:00:00,994.29,2020-09-27 00:00:00,849.9592336578831
2020-09-27 01:00:00,909.02,2020-09-27 01:00:00,733.6431437585846
2020-09-27 02:00:00,924.36,2020-09-27 02:00:00,618.7812296172726
2020-09-27 03:00:00,803.54,2020-09-27 03:00:00,535.5090578753209
2020-09-27 04:00:00,820.15,2020-09-27 04:00:00,487.86847061721573
2020-09-27 05:00:00,781.99,2020-09-27 05:00:00,466.0425871879841
2020-09-27 06:00:00,677.82,2020-09-27 06:00:00,458.2539939753772
2020-09-27 07:00:00,619.83,2020-09-27 07:00:00,457.64626702244004
2020-09-27 08:00:00,613.88,2020-09-27 08:00:00,463.5155596067098
2020-09-27 09:00:00,732.27,2020-09-27 09:00:00,477.2061297056185
2020-09-27 10:00:00,580.67,2020-09-27 10:00:00,497.10758903355907
2020-09-27 11:00:00,575.37,2020-09-27 11:00:00,517.7666268317947
2020-09-27 12:00:00,537.19,2020-09-27 12:00:00,534.1852895945619
2020-09-27 13:00:00,544.43,2020-09-27 13:00:00,546.7043978976908
2020-09-27 14:00:00,545.99,2020-09-27 14:00:00,560.2116814733077
2020-09-27 15:00:00,563.17,2020-09-27 15:00:00,578.2811467466374
2020-09-27 16:00:00,552.04,2020-09-27 16:00:00,599.1857990961122
2020-09-27 17:00:00,595.23,2020-09-27 17:00:00,618.7638000436223
2020-09-27 18:00:00,767.43,2020-09-27 18:00:00,637.9419263546855
2020-09-27 19:00:00,842.16,2020-09-27 19:00:00,666.0972641735674
2020-09-27 20:00:00,1814.41,2020-09-27 20:00:00,714.3736244935482
2020-09-27 21:00:00,937.01,2020-09-27 21:00:00,782.4229004875519
2020-09-27 22:00:00,946.26,2020-09-27 22:00:00,846.8585565466074
2020-09-27 23:00:00,1635.91,2020-09-27 23:00:00,866.9013430026217
2020-09-28 00:00:00,916.78,2020-09-28 00:00:00,818.3260829510102
2020-09-28 01:00:00,1131.91,2020-09-28 01:00:00,721.7043319494438
2020-09-28 02:00:00,976.33,2020-09-28 02:00:00,621.9367047613191
2020-09-28 03:00:00,1003.69,2020-09-28 03:00:00,549.826542940387
2020-09-28 04:00:00,716.73,2020-09-28 04:00:00,511.5072766762007
2020-09-28 05:00:00,918.18,2020-09-28 05:00:00,498.6905936892439
2020-09-28 06:00:00,822.27,2020-09-28 06:00:00,500.1085258342655
2020-09-28 07:00:00,884.47,2020-09-28 07:00:00,508.94400283991394
2020-09-28 08:00:00,943.42,2020-09-28 08:00:00,524.7511637496972
2020-09-28 09:00:00,1023.54,2020-09-28 09:00:00,549.354411965052
2020-09-28 10:00:00,853.11,2020-09-28 10:00:00,581.1799405069136
2020-09-28 11:00:00,712.92,2020-09-28 11:00:00,613.9294596075655
2020-09-28 12:00:00,746.28,2020-09-28 12:00:00,641.4629214475608
2020-09-28 13:00:00,582.57,2020-09-28 13:00:00,663.8407296748853
2020-09-28 14:00:00,980.52,2020-09-28 14:00:00,686.7563045481779
2020-09-28 15:00:00,1025.49,2020-09-28 15:00:00,714.5201463338148
2020-09-28 16:00:00,764.02,2020-09-28 16:00:00,744.9627088963573
2020-09-28 17:00:00,593.92,2020-09-28 17:00:00,772.7921309948323
2020-09-28 18:00:00,602.15,2020-09-28 18:00:00,799.0085021794332
2020-09-28 19:00:00,892.54,2020-09-28 19:00:00,835.245247277352
2020-09-28 20:00:00,915.2,2020-09-28 20:00:00,895.3541070016057
2020-09-28 21:00:00,1018.38,2020-09-28 21:00:00,978.6196377573514
2020-09-28 22:00:00,1676.74,2020-09-28 22:00:00,1055.4266789603048
2020-09-28 23:00:00,3134.89,2020-09-28 23:00:00,1075.0070831368091
2020-09-29 00:00:00,1882.75,2020-09-29 00:00:00,1008.3549390173869
2020-09-29 01:00:00,3460.72,2020-09-29 01:00:00,882.5847844187091
2020-09-29 02:00:00,3659.17,2020-09-29 02:00:00,753.9862630067112
2020-09-29 03:00:00,801.41,2020-09-29 03:00:00,660.1159127701161
2020-09-29 04:00:00,892.59,2020-09-29 04:00:00,607.62064183605
2020-09-29 05:00:00,802.29,2020-09-29 05:00:00,585.6874002889348
2020-09-29 06:00:00,905.76,2020-09-29 06:00:00,580.3424670298092
2020-09-29 07:00:00,998.73,2020-09-29 07:00:00,583.2718777812407
2020-09-29 08:00:00,771.17,2020-09-29 08:00:00,593.7368359197554
2020-09-29 09:00:00,846.42,2020-09-29 09:00:00,613.5554135702034
2020-09-29 10:00:00,833.3,2020-09-29 10:00:00,640.7011385775174
2020-09-29 11:00:00,989.66,2020-09-29 11:00:00,668.1142120444933
2020-09-29 12:00:00,1000.64,2020-09-29 12:00:00,689.2746840574495
2020-09-29 13:00:00,995.08,2020-09-29 13:00:00,704.5766117083565
2020-09-29 14:00:00,738.39,2020-09-29 14:00:00,720.3039465844723
2020-09-29 15:00:00,978.75,2020-09-29 15:00:00,741.0171899662861
2020-09-29 16:00:00,997.9,2020-09-29 16:00:00,764.4397706164525
2020-09-29 17:00:00,978.19,2020-09-29 17:00:00,785.2321429995762
2020-09-29 18:00:00,996.91,2020-09-29 18:00:00,804.5946019479871
2020-09-29 19:00:00,1005.51,2020-09-29 19:00:00,834.2962710446428
2020-09-29 20:00:00,993.38,2020-09-29 20:00:00,887.9591211025675
2020-09-29 21:00:00,913.61,2020-09-29 21:00:00,964.5624468886629
2020-09-29 22:00:00,3650.32,2020-09-29 22:00:00,1034.8992346820364
2020-09-29 23:00:00,3640.4,2020-09-29 23:00:00,1049.7185243980064
2020-09-30 00:00:00,3544.49,2020-09-30 00:00:00,981.5250086971565
2020-09-30 01:00:00,634.47,2020-09-30 01:00:00,857.2297910931105
2020-09-30 02:00:00,644.73,2020-09-30 02:00:00,731.426031002182
2020-09-30 03:00:00,621.01,2020-09-30 03:00:00,640.1605771032454
2020-09-30 04:00:00,593.81,2020-09-30 04:00:00,589.5710457313933
2020-09-30 05:00:00,579.19,2020-09-30 05:00:00,569.0496233881197
2020-09-30 06:00:00,579.25,2020-09-30 06:00:00,565.019047679006
2020-09-30 07:00:00,575.92,2020-09-30 07:00:00,569.407078717422
2020-09-30 08:00:00,591.63,2020-09-30 08:00:00,581.5133430802043
2020-09-30 09:00:00,552.16,2020-09-30 09:00:00,603.1621612401908
2020-09-30 10:00:00,543.32,2020-09-30 10:00:00,632.4254633800927
2020-09-30 11:00:00,603.99,2020-09-30 11:00:00,662.3602536992031
2020-09-30 12:00:00,550.11,2020-09-30 12:00:00,686.433817770217
2020-09-30 13:00:00,606.31,2020-09-30 13:00:00,704.9002773575887
2020-09-30 14:00:00,607.7,2020-09-30 14:00:00,723.9301575101891
2020-09-30 15:00:00,608.1,2020-09-30 15:00:00,748.0629158177362
2020-09-30 16:00:00,608.26,2020-09-30 16:00:00,774.9805884314488
2020-09-30 17:00:00,596.09,2020-09-30 17:00:00,799.2005257796902
2020-09-30 18:00:00,555.41,2020-09-30 18:00:00,821.8336849177539
2020-09-30 19:00:00,600.44,2020-09-30 19:00:00,854.8402737992043
2020-09-30 20:00:00,604.48,2020-09-30 20:00:00,912.2158578382673
2020-09-30 21:00:00,620.15,2020-09-30 21:00:00,992.9670522477458
2020-09-30 22:00:00,625.37,2020-09-30 22:00:00,1066.9516235069837
2020-09-30 23:00:00,625.96,2020-09-30 23:00:00,1083.156258545311
2020-10-01 00:00:00,625.87,2020-10-01 00:00:00,1013.006313039186
2020-10-01 01:00:00,598.97,2020-10-01 01:00:00,884.3361241263989
2020-10-01 02:00:00,583.83,2020-10-01 02:00:00,753.7315752429439
2020-10-01 03:00:00,556.39,2020-10-01 03:00:00,658.5406356502443
2020-10-01 04:00:00,553.98,2020-10-01 04:00:00,605.0724294455256
2020-10-01 05:00:00,553.87,2020-10-01 05:00:00,582.2952207563593
2020-10-01 06:00:00,550.24,2020-10-01 06:00:00,576.1572045001164
2020-10-01 07:00:00,540.34,2020-10-01 07:00:00,578.3235792798578
2020-10-01 08:00:00,560.52,2020-10-01 08:00:00,588.0154244035001
2020-10-01 09:00:00,545.79,2020-10-01 09:00:00,606.9927808626599
2020-10-01 10:00:00,547.11,2020-10-01 10:00:00,633.2128496370924
2020-10-01 11:00:00,539.15,2020-10-01 11:00:00,659.6737100184428
2020-10-01 12:00:00,539.77,2020-10-01 12:00:00,679.9330839809163
2020-10-01 13:00:00,537.29,2020-10-01 13:00:00,694.3864333744615
2020-10-01 14:00:00,538.42,2020-10-01 14:00:00,709.2276738024308
2020-10-01 15:00:00,548.96,2020-10-01 15:00:00,728.9334944788429
2020-10-01 16:00:00,530.67,2020-10-01 16:00:00,751.2453685503906
2020-10-01 17:00:00,569.12,2020-10-01 17:00:00,770.9072576402361
2020-10-01 18:00:00,565.79,2020-10-01 18:00:00,789.0999608179477
2020-10-01 19:00:00,555.77,2020-10-01 19:00:00,817.3560179584705
2020-10-01 20:00:00,589.12,2020-10-01 20:00:00,868.9726181549928
2020-10-01 21:00:00,645.81,2020-10-01 21:00:00,942.8731309179495
2020-10-01 22:00:00,600.24,2020-10-01 22:00:00,1010.4629484805604
2020-10-01 23:00:00,586.98,2020-10-01 23:00:00,1023.7330664082997
2020-10-02 00:00:00,594.87,2020-10-02 00:00:00,956.0969747084841
2020-10-02 01:00:00,579.39,2020-10-02 01:00:00,834.0329931718899
2020-10-02 02:00:00,562.56,2020-10-02 02:00:00,710.795262114013
2020-10-02 03:00:00,552.11,2020-10-02 03:00:00,621.3815601165884
2020-10-02 04:00:00,538.65,2020-10-02 04:00:00,571.6265780322063
2020-10-02 05:00:00,530.21,2020-10-02 05:00:00,551.1225653207827
2020-10-02 06:00:00,528.79,2020-10-02 06:00:00,546.6385979614917
2020-10-02 07:00:00,537.77,2020-10-02 07:00:00,550.3237963885566
2020-10-02 08:00:00,516.67,2020-10-02 08:00:00,561.479056999174
2020-10-02 09:00:00,544.32,2020-10-02 09:00:00,581.8444928853246
2020-10-02 10:00:00,547.76,2020-10-02 10:00:00,609.5379057556551
2020-10-02 11:00:00,549.09,2020-10-02 11:00:00,637.8542931868685
2020-10-02 12:00:00,550.19,2020-10-02 12:00:00,660.5043844406144
2020-10-02 13:00:00,564.25,2020-10-02 13:00:00,677.741679940207
2020-10-02 14:00:00,566.52,2020-10-02 14:00:00,695.4997329627388
2020-10-02 15:00:00,573.83,2020-10-02 15:00:00,718.1246439006678
2020-10-02 16:00:00,556.1,2020-10-02 16:00:00,743.3672504934134
2020-10-02 17:00:00,567.16,2020-10-02 17:00:00,765.9481605748321
2020-10-02 18:00:00,576.11,2020-10-02 18:00:00,786.9161657577133
2020-10-02 19:00:00,539.38,2020-10-02 19:00:00,817.6913488809806
2020-10-02 20:00:00,576.38,2020-10-02 20:00:00,871.5837981118258
2020-10-02 21:00:00,569.17,2020-10-02 21:00:00,947.5185294955853
2020-10-02 22:00:00,572.44,2020-10-02 22:00:00,1016.6212028536424
2020-10-02 23:00:00,575.36,2020-10-02 23:00:00,1030.3216642608036
2020-10-03 00:00:00,572.49,2020-10-03 00:00:00,961.7283766995636
2020-10-03 01:00:00,469.38,2020-10-03 01:00:00,837.7095552965585
2020-10-03 02:00:00,482.51,2020-10-03 02:00:00,712.1850384471679
2020-10-03 03:00:00,479.84,2020-10-03 03:00:00,620.4563947512589
2020-10-03 04:00:00,473.9,2020-10-03 04:00:00,568.2381322985511
2020-10-03 05:00:00,452.07,2020-10-03 05:00:00,544.8685034420388
2020-10-03 06:00:00,466.82,2020-10-03 06:00:00,536.9523275115217
2020-10-03 07:00:00,462.79,2020-10-03 07:00:00,536.5667000259471
2020-10-03 08:00:00,459.34,2020-10-03 08:00:00,542.8810851988026
2020-10-03 09:00:00,451.78,2020-10-03 09:00:00,557.3951026789883
2020-10-03 10:00:00,433.23,2020-10-03 10:00:00,578.0832994855357
2020-10-03 11:00:00,439.76,2020-10-03 11:00:00,598.4489658954643
2020-10-03 12:00:00,449.55,2020-10-03 12:00:00,612.6588441783902
2020-10-03 13:00:00,449.49,2020-10-03 13:00:00,621.1694504662826
2020-10-03 14:00:00,448.68,2020-10-03 14:00:00,629.593476567702
2020-10-03 15:00:00,447.37,2020-10-03 15:00:00,641.8708967009863
2020-10-03 16:00:00,444.8,2020-10-03 16:00:00,655.9316175209675
2020-10-03 17:00:00,439.27,2020-10-03 17:00:00,667.1787584033907
2020-10-03 18:00:00,442.84,2020-10-03 18:00:00,676.7056107308467
2020-10-03 19:00:00,465.53,2020-10-03 19:00:00,694.3732163668542
2020-10-03 20:00:00,480.84,2020-10-03 20:00:00,731.160252408982
2020-10-03 21:00:00,525.83,2020-10-03 21:00:00,785.6343070469765
2020-10-03 22:00:00,523.06,2020-10-03 22:00:00,833.6984328000314
2020-10-03 23:00:00,497.92,2020-10-03 23:00:00,836.3409955406962
2020-10-04 00:00:00,483.01,2020-10-04 00:00:00,773.4314899108408
2020-10-04 01:00:00,470.17,2020-10-04 01:00:00,668.1494282985769
2020-10-04 02:00:00,440.99,2020-10-04 02:00:00,564.0134642387711
2020-10-04 03:00:00,414.23,2020-10-04 03:00:00,488.5221933549462
2020-10-04 04:00:00,380.54,2020-10-04 04:00:00,445.44046147604996
2020-10-04 05:00:00,378.03,2020-10-04 05:00:00,425.8796262606543
2020-10-04 06:00:00,370.96,2020-10-04 06:00:00,419.12694093149406
2020-10-04 07:00:00,375.79,2020-10-04 07:00:00,418.9381294196673
2020-10-04 08:00:00,388.71,2020-10-04 08:00:00,424.6854128889512
2020-10-04 09:00:00,388.78,2020-10-04 09:00:00,437.61743028817136
2020-10-04 10:00:00,357.98,2020-10-04 10:00:00,456.27486400266275
2020-10-04 11:00:00,357.41,2020-10-04 11:00:00,475.662284709815
2020-10-04 12:00:00,358.78,2020-10-04 12:00:00,491.1853411446813
2020-10-04 13:00:00,359.64,2020-10-04 13:00:00,503.1475102200217
2020-10-04 14:00:00,361.27,2020-10-04 14:00:00,516.0423608087323
2020-10-04 15:00:00,362.56,2020-10-04 15:00:00,533.1681209281852
2020-10-04 16:00:00,339.43,2020-10-04 16:00:00,552.9423211007916
2020-10-04 17:00:00,366.02,2020-10-04 17:00:00,571.5275587708679
2020-10-04 18:00:00,370.36,2020-10-04 18:00:00,589.7776076449611
2020-10-04 19:00:00,377.68,2020-10-04 19:00:00,616.3697194413696
2020-10-04 20:00:00,487.35,2020-10-04 20:00:00,661.6492042738323
2020-10-04 21:00:00,619.31,2020-10-04 21:00:00,725.3445226461045
2020-10-04 22:00:00,615.47,2020-10-04 22:00:00,785.8038936562953
2020-10-04 23:00:00,642.26,2020-10-04 23:00:00,805.1413057267464
2020-10-05 00:00:00,534.48,2020-10-05 00:00:00,760.7217132932342
2020-10-05 01:00:00,472.33,2020-10-05 01:00:00,671.511881786498
2020-10-05 02:00:00,454.04,2020-10-05 02:00:00,579.2083443348496
2020-10-05 03:00:00,432.77,2020-10-05 03:00:00,512.5191440567872
2020-10-05 04:00:00,413.67,2020-10-05 04:00:00,477.238480539858
2020-10-05 05:00:00,401.71,2020-10-05 05:00:00,465.7123785626256
2020-10-05 06:00:00,407.9,2020-10-05 06:00:00,467.47298301932983
2020-10-05 07:00:00,425.35,2020-10-05 07:00:00,476.17842182580824
2020-10-05 08:00:00,455.34,2020-10-05 08:00:00,491.4305916975279
2020-10-05 09:00:00,452.77,2020-10-05 09:00:00,514.9583229320668
2020-10-05 10:00:00,437.69,2020-10-05 10:00:00,545.3081705814809
2020-10-05 11:00:00,444.86,2020-10-05 11:00:00,576.5837086275421
2020-10-05 12:00:00,450.3,2020-10-05 12:00:00,603.0150464740349
2020-10-05 13:00:00,466.22,2020-10-05 13:00:00,624.6453547616065
2020-10-05 14:00:00,468.34,2020-10-05 14:00:00,646.8238859357419
2020-10-05 15:00:00,466.45,2020-10-05 15:00:00,673.6163342196345
2020-10-05 16:00:00,461.29,2020-10-05 16:00:00,702.9884598461197
2020-10-05 17:00:00,461.72,2020-10-05 17:00:00,729.9488429064535
2020-10-05 18:00:00,462.89,2020-10-05 18:00:00,755.4362455007079
2020-10-05 19:00:00,451.91,2020-10-05 19:00:00,790.4568350552137
2020-10-05 20:00:00,489.61,2020-10-05 20:00:00,848.1605413398879
2020-10-05 21:00:00,472.07,2020-10-05 21:00:00,927.9344320229214
2020-10-05 22:00:00,471.47,2020-10-05 22:00:00,1001.7324657828821
2020-10-05 23:00:00,472.44,2020-10-05 23:00:00,1021.3032081131065
2020-10-06 00:00:00,471.76,2020-10-06 00:00:00,958.9046820659211
2020-10-06 01:00:00,480.45,2020-10-06 01:00:00,840.1098990488224
2020-10-06 02:00:00,468.37,2020-10-06 02:00:00,718.3903116506046
2020-10-06 03:00:00,416.39,2020-10-06 03:00:00,629.5577288882362
2020-10-06 04:00:00,398.02,2020-10-06 04:00:00,580.0537438234082
2020-10-06 05:00:00,391.95,2020-10-06 05:00:00,559.6598202440456
2020-10-06 06:00:00,399.09,2020-10-06 06:00:00,555.0942660868913
2020-10-06 07:00:00,418.38,2020-10-06 07:00:00,558.4427931856108
2020-10-06 08:00:00,462.0,2020-10-06 08:00:00,569.0205259671042
2020-10-06 09:00:00,460.66,2020-10-06 09:00:00,588.592936909244
2020-10-06 10:00:00,468.43,2020-10-06 10:00:00,615.2404443663752
2020-10-06 11:00:00,443.09,2020-10-06 11:00:00,642.1975652486027
2020-10-06 12:00:00,478.8,2020-10-06 12:00:00,663.1916382181295
2020-10-06 13:00:00,483.42,2020-10-06 13:00:00,678.584575600733
2020-10-06 14:00:00,488.26,2020-10-06 14:00:00,694.4182263305441
2020-10-06 15:00:00,491.58,2020-10-06 15:00:00,715.0950682292138
2020-10-06 16:00:00,489.09,2020-10-06 16:00:00,738.4302506249988
2020-10-06 17:00:00,477.37,2020-10-06 17:00:00,759.2684435165182
2020-10-06 18:00:00,486.4,2020-10-06 18:00:00,778.764013599558
2020-10-06 19:00:00,499.5,2020-10-06 19:00:00,808.3160128952363
2020-10-06 20:00:00,504.89,2020-10-06 20:00:00,861.1658086305428
2020-10-06 21:00:00,498.98,2020-10-06 21:00:00,936.3919908170047
2020-10-06 22:00:00,491.18,2020-10-06 22:00:00,1005.6782576231728
2020-10-06 23:00:00,496.61,2020-10-06 23:00:00,1021.09742680457
2020-10-07 00:00:00,499.75,2020-10-07 00:00:00,955.7151691138235
2020-10-07 01:00:00,698.26,2020-10-07 01:00:00,835.5196949765032
2020-10-07 02:00:00,621.06,2020-10-07 02:00:00,713.6119559478544
2020-10-07 03:00:00,540.55,2020-10-07 03:00:00,625.1921382093401
2020-10-07 04:00:00,525.18,2020-10-07 04:00:00,576.3612067308775
2020-10-07 05:00:00,518.77,2020-10-07 05:00:00,556.8572802436271
2020-10-07 06:00:00,519.19,2020-10-07 06:00:00,553.4684135880971
2020-10-07 07:00:00,540.14,2020-10-07 07:00:00,558.3276758901599
2020-10-07 08:00:00,658.31,2020-10-07 08:00:00,570.7724433422645
2020-10-07 09:00:00,797.28,2020-10-07 09:00:00,592.6180436994532
2020-10-07 10:00:00,663.67,2020-10-07 10:00:00,621.9964794837596
2020-10-07 11:00:00,726.72,2020-10-07 11:00:00,652.0948891882688
2020-10-07 12:00:00,733.08,2020-10-07 12:00:00,676.4772917533636
2020-10-07 13:00:00,733.89,2020-10-07 13:00:00,695.3770440916475
2020-10-07 14:00:00,745.55,2020-10-07 14:00:00,714.8709252318225
2020-10-07 15:00:00,789.95,2020-10-07 15:00:00,739.4479287481919
2020-10-07 16:00:00,792.16,2020-10-07 16:00:00,766.8297645308487
2020-10-07 17:00:00,732.4,2020-10-07 17:00:00,791.5943208961363
2020-10-07 18:00:00,764.98,2020-10-07 18:00:00,814.8351025940106
2020-10-07 19:00:00,745.64,2020-10-07 19:00:00,848.4178745139578
2020-10-07 20:00:00,820.95,2020-10-07 20:00:00,906.2784746498476
2020-10-07 21:00:00,808.95,2020-10-07 21:00:00,987.5024728933379
2020-10-07 22:00:00,830.29,2020-10-07 22:00:00,1062.1537312050948
2020-10-07 23:00:00,794.62,2020-10-07 23:00:00,1079.376622759894
2020-10-08 00:00:00,704.07,2020-10-08 00:00:00,1010.4929153593083
2020-10-08 01:00:00,499.55,2020-10-08 01:00:00,883.0347284760591
2020-10-08 02:00:00,517.71,2020-10-08 02:00:00,753.3843447164769
2020-10-08 03:00:00,514.51,2020-10-08 03:00:00,658.9039829043033
2020-10-08 04:00:00,496.99,2020-10-08 04:00:00,606.0197005830927
2020-10-08 05:00:00,486.17,2020-10-08 05:00:00,583.797829476046
2020-10-08 06:00:00,480.83,2020-10-08 06:00:00,578.2293052193587
2020-10-08 07:00:00,508.05,2020-10-08 07:00:00,580.991527196955
2020-10-08 08:00:00,544.84,2020-10-08 08:00:00,591.326473008525
2020-10-08 09:00:00,488.33,2020-10-08 09:00:00,611.0288141816867
2020-10-08 10:00:00,520.34,2020-10-08 10:00:00,638.0684725922921
2020-10-08 11:00:00,532.66,2020-10-08 11:00:00,665.4049509820935
2020-10-08 12:00:00,579.52,2020-10-08 12:00:00,686.5342987803257
2020-10-08 13:00:00,522.44,2020-10-08 13:00:00,701.837274582258
2020-10-08 14:00:00,529.6,2020-10-08 14:00:00,717.5627234078397
2020-10-08 15:00:00,520.96,2020-10-08 15:00:00,738.2456438607716
2020-10-08 16:00:00,496.42,2020-10-08 16:00:00,761.6113159812393
2020-10-08 17:00:00,498.47,2020-10-08 17:00:00,782.3339096663091
2020-10-08 18:00:00,517.8,2020-10-08 18:00:00,801.6047908258865
2020-10-08 19:00:00,518.26,2020-10-08 19:00:00,831.1463315463801
2020-10-08 20:00:00,669.75,2020-10-08 20:00:00,884.5243693470844
2020-10-08 21:00:00,672.64,2020-10-08 21:00:00,960.7138042639323
2020-10-08 22:00:00,674.35,2020-10-08 22:00:00,1030.6188417374067
2020-10-08 23:00:00,642.07,2020-10-08 23:00:00,1045.2051445944649
2020-10-09 00:00:00,577.91,2020-10-09 00:00:00,977.134544862729
2020-10-09 01:00:00,761.75,2020-10-09 01:00:00,853.2452382256588
2020-10-09 02:00:00,752.06,2020-10-09 02:00:00,727.9034607527603
2020-10-09 03:00:00,607.54,2020-10-09 03:00:00,636.980376333904
2020-10-09 04:00:00,576.99,2020-10-09 04:00:00,586.5671015715834
2020-10-09 05:00:00,571.22,2020-10-09 05:00:00,566.0958910358296
2020-10-09 06:00:00,579.3,2020-10-09 06:00:00,562.0536010870088
2020-10-09 07:00:00,705.45,2020-10-09 07:00:00,566.4096984002357
2020-10-09 08:00:00,728.23,2020-10-09 08:00:00,578.4691561966068
2020-10-09 09:00:00,656.32,2020-10-09 09:00:00,600.0494808544921
2020-10-09 10:00:00,655.95,2020-10-09 10:00:00,629.2361630268308
2020-10-09 11:00:00,663.22,2020-10-09 11:00:00,659.1235766926204
2020-10-09 12:00:00,675.94,2020-10-09 12:00:00,683.2084932108517
2020-10-09 13:00:00,722.49,2020-10-09 13:00:00,701.7358566101756
2020-10-09 14:00:00,726.95,2020-10-09 14:00:00,720.8383454847963
2020-10-09 15:00:00,728.87,2020-10-09 15:00:00,745.0262200688034
2020-10-09 16:00:00,690.46,2020-10-09 16:00:00,771.9788529434967
2020-10-09 17:00:00,601.23,2020-10-09 17:00:00,796.2165344648338
2020-10-09 18:00:00,722.82,2020-10-09 18:00:00,818.8222721309706
2020-10-09 19:00:00,724.91,2020-10-09 19:00:00,851.6853179086597
2020-10-09 20:00:00,739.57,2020-10-09 20:00:00,908.7122958671367
2020-10-09 21:00:00,734.29,2020-10-09 21:00:00,988.852569616724
2020-10-09 22:00:00,728.43,2020-10-09 22:00:00,1062.0116977533603
2020-10-09 23:00:00,727.74,2020-10-09 23:00:00,1077.3820476509093
2020-10-10 00:00:00,741.74,2020-10-10 00:00:00,1006.6467086062237
2020-10-10 01:00:00,737.18,2020-10-10 01:00:00,877.7017685845196
2020-10-10 02:00:00,515.93,2020-10-10 02:00:00,746.923008932133
2020-10-10 03:00:00,519.2,2020-10-10 03:00:00,651.363188269582
2020-10-10 04:00:00,500.99,2020-10-10 04:00:00,597.1308818440076
2020-10-10 05:00:00,509.0,2020-10-10 05:00:00,573.1337256727136
2020-10-10 06:00:00,505.28,2020-10-10 06:00:00,565.3578277959535
2020-10-10 07:00:00,495.34,2020-10-10 07:00:00,565.5012424530299
2020-10-10 08:00:00,503.96,2020-10-10 08:00:00,572.7109511940496
2020-10-10 09:00:00,506.06,2020-10-10 09:00:00,588.5908447853263
2020-10-10 10:00:00,548.43,2020-10-10 10:00:00,611.0252958145517
2020-10-10 11:00:00,668.72,2020-10-10 11:00:00,633.1602132665031
2020-10-10 12:00:00,709.46,2020-10-10 12:00:00,648.8175630873834
